ORDER_ID,OPER_KEY,OPER_NO,STEP_KEY,TITLE,OPER_STATUS,ACTUAL_INQUEUE_DATE,ACTUAL_START_DATE,ACTUAL_END_DATE,LAST_ACTIVITY_TIME_STAMP,UPDT_USERID,ASGND_CENTER_ID,ASGND_DEPARTMENT_ID,ASGND_LOCATION_ID,COMPLETE_QTY,SCRAP_QTY
LOC2-ORDID-47,11,110,-1,oper 0110 title,PENDING,,,,,ste123,CTR17,DEPT8,LOC2,0,0
LOC2-ORDID-47,12,9999,-1,oper 9999 title,PENDING,,,,,ste123,CTR18,DEPT9,LOC2,0,0
LOC1-ORDID-75,1,10,-1,oper 0010 title,CLOSE,17/07/2024 13:43:27,17/07/2024 19:33:40,18/07/2024 02:37:12,18/07/2024 02:37:12,kai871,CEN11,DEP1,LOC1,0,0
LOC1-ORDID-75,2,20,-1,oper 0020 title,CLOSE,18/07/2024 02:37:12,18/07/2024 12:59:42,20/07/2024 07:43:50,20/07/2024 07:43:50,kai871,CEN11,DEP1,LOC1,0,0
LOC1-ORDID-75,3,30,-1,oper 0030 title,CLOSE,20/07/2024 07:43:50,20/07/2024 15:14:48,21/07/2024 00:19:14,21/07/2024 00:19:14,jak637,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-75,4,40,-1,oper 0040 title,CLOSE,21/07/2024 00:19:14,21/07/2024 06:28:55,22/07/2024 02:01:42,22/07/2024 02:01:42,jon717,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-75,5,50,-1,oper 0050 title,CLOSE,22/07/2024 02:01:42,22/07/2024 14:06:53,23/07/2024 03:17:31,23/07/2024 03:17:31,jak637,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-75,6,60,-1,oper 0060 title,ACTIVE,23/07/2024 03:17:31,23/07/2024 13:17:52,,23/07/2024 13:17:52,jak637,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-75,7,70,-1,oper 0070 title,PENDING,,,,,fio787,CEN13,DEP4,LOC1,0,0
LOC1-ORDID-75,8,80,-1,oper 0080 title,PENDING,,,,,fio787,CEN13,DEP4,LOC1,0,0
LOC1-ORDID-75,9,9999,-1,oper 9999 title,PENDING,,,,,jon717,CEN14,DEP6,LOC1,0,0
LOC2-ORDID-48,1,10,-1,oper 0010 title,CLOSE,22/09/2024 23:11:18,23/09/2024 05:44:38,24/09/2024 23:17:05,24/09/2024 23:17:05,ste918,CTR9,DEPT6,LOC2,0,0
LOC2-ORDID-48,2,20,-1,oper 0020 title,CLOSE,23/09/2024 19:45:42,24/09/2024 01:37:19,25/09/2024 07:49:39,25/09/2024 07:49:39,yut134,CTR10,DEPT6,LOC2,0,0
LOC2-ORDID-48,3,30,-1,oper 0030 title,CLOSE,24/09/2024 07:29:38,24/09/2024 17:48:33,26/09/2024 04:31:14,26/09/2024 04:31:14,yut134,CTR10,DEPT6,LOC2,0,0
LOC2-ORDID-48,4,40,-1,oper 0040 title,CLOSE,24/09/2024 23:59:30,25/09/2024 07:02:12,26/09/2024 08:15:20,26/09/2024 08:15:20,jak990,CTR13,DEPT7,LOC2,0,0
LOC2-ORDID-48,5,50,-1,oper 0050 title,CLOSE,25/09/2024 14:42:33,25/09/2024 22:20:19,27/09/2024 21:54:14,27/09/2024 21:54:14,jak990,CTR13,DEPT7,LOC2,0,0
LOC2-ORDID-48,6,60,-1,oper 0060 title,ACTIVE,26/09/2024 21:57:28,27/09/2024 06:41:28,,28/09/2024 11:56:27,jak990,CTR13,DEPT7,LOC2,0,0
LOC2-ORDID-48,7,70,-1,oper 0070 title,ACTIVE,27/09/2024 12:31:53,27/09/2024 13:21:36,,29/09/2024 03:36:03,drj112,CTR13,DEPT7,LOC2,0,0
LOC2-ORDID-48,8,80,-1,oper 0080 title,ACTIVE,28/09/2024 11:18:22,28/09/2024 13:56:44,,29/09/2024 15:42:00,jak990,CTR13,DEPT7,LOC2,0,0
LOC2-ORDID-48,9,90,-1,oper 0090 title,ACTIVE,29/09/2024 15:42:00,,,29/09/2024 15:42:00,drj112,CTR13,DEPT7,LOC2,0,0
LOC2-ORDID-48,10,100,-1,oper 0100 title,PENDING,,,,,far727,CTR16,DEPT7,LOC2,0,0
LOC2-ORDID-48,11,110,-1,oper 0110 title,PENDING,,,,,abd101,CTR16,DEPT7,LOC2,0,0
LOC2-ORDID-48,12,120,-1,oper 0120 title,PENDING,,,,,kop234,CTR17,DEPT8,LOC2,0,0
LOC2-ORDID-48,13,130,-1,oper 0130 title,PENDING,,,,,ste123,CTR17,DEPT8,LOC2,0,0
LOC2-ORDID-48,14,9999,-1,oper 9999 title,PENDING,,,,,ste123,CTR18,DEPT9,LOC2,0,0
LOC1-ORDID-76,1,10,-1,oper 0010 title,CLOSE,28/10/2024 06:03:46,28/10/2024 09:02:55,28/10/2024 12:08:19,28/10/2024 12:08:19,kai871,CEN11,DEP1,LOC1,0,0
LOC1-ORDID-76,2,20,-1,oper 0020 title,CLOSE,28/10/2024 12:08:19,28/10/2024 19:27:49,30/10/2024 17:28:51,30/10/2024 17:28:51,kai871,CEN11,DEP1,LOC1,0,0
LOC1-ORDID-76,3,30,-1,oper 0030 title,CLOSE,30/10/2024 17:28:51,30/10/2024 19:16:30,31/10/2024 06:21:28,31/10/2024 06:21:28,jak637,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-76,4,40,-1,oper 0040 title,CLOSE,31/10/2024 06:21:28,31/10/2024 11:12:56,31/10/2024 15:03:03,31/10/2024 15:03:03,jak637,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-76,5,50,-1,oper 0050 title,CLOSE,31/10/2024 15:03:03,01/11/2024 00:30:48,01/11/2024 13:35:25,01/11/2024 13:35:25,jak637,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-76,6,60,-1,oper 0060 title,CLOSE,01/11/2024 13:35:25,01/11/2024 15:14:57,01/11/2024 20:03:55,01/11/2024 20:03:55,jon717,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-76,7,70,-1,oper 0070 title,CLOSE,01/11/2024 20:03:55,02/11/2024 08:43:16,02/11/2024 11:05:36,02/11/2024 11:05:36,jon717,CEN13,DEP4,LOC1,0,0
LOC1-ORDID-76,8,80,-1,oper 0080 title,CLOSE,02/11/2024 11:05:36,02/11/2024 17:04:24,04/11/2024 11:23:30,04/11/2024 11:23:30,fio787,CEN13,DEP4,LOC1,0,0
LOC1-ORDID-76,9,90,-1,oper 0090 title,IN QUEUE,04/11/2024 11:23:30,,,04/11/2024 11:23:30,dty165,CEN8,DEP5,LOC1,0,0
LOC1-ORDID-76,10,9999,-1,oper 9999 title,PENDING,,,,,jon717,CEN14,DEP6,LOC1,0,0
LOC1-ORDID-77,1,10,-1,oper 0010 title,CLOSE,17/06/2024 02:08:28,17/06/2024 08:07:06,17/06/2024 09:20:33,17/06/2024 09:20:33,jak637,CEN1,DEP1,LOC1,0,0
LOC1-ORDID-77,2,20,-1,oper 0020 title,ACTIVE,17/06/2024 09:20:33,17/06/2024 09:31:14,,17/06/2024 09:31:14,jak637,CEN1,DEP1,LOC1,0,0
LOC1-ORDID-77,3,30,-1,oper 0030 title,PENDING,,,,,syf337,CEN2,DEP1,LOC1,0,0
LOC1-ORDID-77,4,40,-1,oper 0040 title,PENDING,,,,,jak637,CEN3,DEP2,LOC1,0,0
LOC1-ORDID-77,5,50,-1,oper 0050 title,PENDING,,,,,muh999,CEN4,DEP2,LOC1,0,0
LOC1-ORDID-77,6,60,-1,oper 0060 title,PENDING,,,,,dty165,CEN5,DEP3,LOC1,0,0
LOC1-ORDID-77,7,70,-1,oper 0070 title,PENDING,,,,,ala901,CEN6,DEP5,LOC1,0,0
LOC1-ORDID-77,8,80,-1,oper 0080 title,PENDING,,,,,sop888,CEN7,DEP5,LOC1,0,0
LOC1-ORDID-77,9,90,-1,oper 0090 title,PENDING,,,,,sop888,CEN7,DEP5,LOC1,0,0
LOC1-ORDID-77,10,100,-1,oper 0100 title,PENDING,,,,,jon717,CEN8,DEP5,LOC1,0,0
LOC1-ORDID-77,11,110,-1,oper 0110 title,PENDING,,,,,jak637,CEN10,DEP6,LOC1,0,0
LOC1-ORDID-77,12,9999,-1,oper 9999 title,PENDING,,,,,jon717,CEN14,DEP6,LOC1,0,0
LOC1-ORDID-78,1,10,-1,oper 0010 title,CLOSE,16/02/2024 16:10:47,17/02/2024 04:25:00,17/02/2024 18:08:50,17/02/2024 18:08:50,dty165,CEN26,DEP11,LOC1,0,0
LOC1-ORDID-78,2,20,-1,oper 0020 title,CLOSE,17/02/2024 18:08:50,17/02/2024 20:14:21,17/02/2024 21:59:15,17/02/2024 21:59:15,jon717,CEN26,DEP11,LOC1,0,0
LOC1-ORDID-78,3,30,-1,oper 0030 title,CLOSE,17/02/2024 21:59:15,18/02/2024 01:37:51,18/02/2024 06:17:52,18/02/2024 06:17:52,jon717,CEN26,DEP11,LOC1,0,0
LOC1-ORDID-78,4,40,-1,oper 0040 title,CLOSE,18/02/2024 06:17:52,18/02/2024 16:13:34,18/02/2024 17:14:09,18/02/2024 17:14:09,dty165,CEN26,DEP11,LOC1,0,0
LOC1-ORDID-78,5,50,-1,oper 0050 title,CLOSE,18/02/2024 17:14:09,19/02/2024 06:37:36,19/02/2024 16:01:12,19/02/2024 16:01:12,ste123,CEN27,DEP11,LOC1,0,0
LOC1-ORDID-78,6,60,-1,oper 0060 title,CLOSE,19/02/2024 16:01:12,19/02/2024 19:22:36,21/02/2024 21:19:25,21/02/2024 21:19:25,ste123,CEN27,DEP11,LOC1,0,0
LOC1-ORDID-78,7,70,-1,oper 0070 title,CLOSE,21/02/2024 21:19:25,21/02/2024 23:13:20,22/02/2024 00:31:05,22/02/2024 00:31:05,muh999,CEN28,DEP12,LOC1,0,0
LOC1-ORDID-78,8,80,-1,oper 0080 title,IN QUEUE,22/02/2024 00:31:05,,,22/02/2024 00:31:05,muh999,CEN28,DEP12,LOC1,0,0
LOC1-ORDID-78,9,9999,-1,oper 9999 title,PENDING,,,,,aya145,CEN20,DEP13,LOC1,0,0
LOC2-ORDID-49,1,10,-1,oper 0010 title,CLOSE,10/01/2024 10:56:40,10/01/2024 20:14:40,11/01/2024 03:15:01,11/01/2024 03:15:01,yut134,CTR11,DEPT6,LOC2,0,0
LOC2-ORDID-49,2,20,-1,oper 0020 title,CLOSE,11/01/2024 00:31:30,11/01/2024 07:06:34,12/01/2024 11:35:19,12/01/2024 11:35:19,fer124,CTR12,DEPT6,LOC2,0,0
LOC2-ORDID-49,3,30,-1,oper 0030 title,ACTIVE,11/01/2024 17:53:38,12/01/2024 02:15:22,,12/01/2024 11:35:19,ste123,CTR12,DEPT6,LOC2,0,0
LOC2-ORDID-49,4,40,-1,oper 0040 title,PENDING,,,,,far727,CTR14,DEPT7,LOC2,0,0
LOC2-ORDID-49,5,50,-1,oper 0050 title,PENDING,,,,,jak990,CTR13,DEPT7,LOC2,0,0
LOC2-ORDID-49,6,60,-1,oper 0060 title,PENDING,,,,,drj112,CTR13,DEPT7,LOC2,0,0
LOC2-ORDID-49,7,70,-1,oper 0070 title,PENDING,,,,,drj112,CTR13,DEPT7,LOC2,0,0
LOC2-ORDID-49,8,80,-1,oper 0080 title,PENDING,,,,,abd101,CTR16,DEPT7,LOC2,0,0
LOC2-ORDID-49,9,90,-1,oper 0090 title,PENDING,,,,,far727,CTR16,DEPT7,LOC2,0,0
LOC2-ORDID-49,10,100,-1,oper 0100 title,PENDING,,,,,kop234,CTR17,DEPT8,LOC2,0,0
LOC2-ORDID-49,11,110,-1,oper 0110 title,PENDING,,,,,kop234,CTR17,DEPT8,LOC2,0,0
LOC2-ORDID-49,12,9999,-1,oper 9999 title,PENDING,,,,,kop234,CTR18,DEPT9,LOC2,0,0
LOC1-ORDID-79,1,10,-1,oper 0010 title,CLOSE,13/04/2024 14:03:00,13/04/2024 15:51:49,13/04/2024 22:24:12,13/04/2024 22:24:12,dty165,CEN26,DEP11,LOC1,0,0
LOC1-ORDID-79,2,20,-1,oper 0020 title,CLOSE,13/04/2024 22:24:12,13/04/2024 23:41:23,14/04/2024 01:50:57,14/04/2024 01:50:57,jon717,CEN26,DEP11,LOC1,0,0
LOC1-ORDID-79,3,30,-1,oper 0030 title,CLOSE,14/04/2024 01:50:57,14/04/2024 08:57:37,15/04/2024 12:24:47,15/04/2024 12:24:47,jon717,CEN26,DEP11,LOC1,0,0
LOC1-ORDID-79,4,40,-1,oper 0040 title,ACTIVE,15/04/2024 12:24:47,16/04/2024 00:00:43,,16/04/2024 00:00:43,dty165,CEN26,DEP11,LOC1,0,0
LOC1-ORDID-79,5,50,-1,oper 0050 title,PENDING,,,,,muh999,CEN27,DEP11,LOC1,0,0
LOC1-ORDID-79,6,60,-1,oper 0060 title,PENDING,,,,,ste123,CEN27,DEP11,LOC1,0,0
LOC1-ORDID-79,7,70,-1,oper 0070 title,PENDING,,,,,ste123,CEN28,DEP12,LOC1,0,0
LOC1-ORDID-79,8,80,-1,oper 0080 title,PENDING,,,,,ste123,CEN28,DEP12,LOC1,0,0
LOC1-ORDID-79,9,9999,-1,oper 9999 title,PENDING,,,,,aya145,CEN20,DEP13,LOC1,0,0
LOC1-ORDID-80,1,10,-1,oper 0010 title,CLOSE,20/11/2024 17:13:34,21/11/2024 05:51:17,23/11/2024 09:02:36,23/11/2024 09:02:36,dty165,CEN26,DEP11,LOC1,0,0
LOC1-ORDID-80,2,20,-1,oper 0020 title,CLOSE,23/11/2024 09:02:36,23/11/2024 21:46:23,25/11/2024 02:37:38,25/11/2024 02:37:38,jon717,CEN26,DEP11,LOC1,0,0
LOC1-ORDID-80,3,30,-1,oper 0030 title,CLOSE,25/11/2024 02:37:38,25/11/2024 10:20:28,25/11/2024 12:14:14,25/11/2024 12:14:14,dty165,CEN26,DEP11,LOC1,0,0
LOC1-ORDID-80,4,40,-1,oper 0040 title,CLOSE,25/11/2024 12:14:14,25/11/2024 19:11:54,26/11/2024 00:12:45,26/11/2024 00:12:45,ste123,CEN27,DEP11,LOC1,0,0
LOC1-ORDID-80,5,50,-1,oper 0050 title,CLOSE,26/11/2024 00:12:45,26/11/2024 04:47:06,26/11/2024 08:35:59,26/11/2024 08:35:59,ste123,CEN27,DEP11,LOC1,0,0
LOC1-ORDID-80,6,60,-1,oper 0060 title,CLOSE,26/11/2024 08:35:59,26/11/2024 12:57:17,26/11/2024 15:56:38,26/11/2024 15:56:38,ste123,CEN28,DEP12,LOC1,0,0
LOC1-ORDID-80,7,70,-1,oper 0070 title,CLOSE,26/11/2024 15:56:38,26/11/2024 15:58:22,26/11/2024 21:34:21,26/11/2024 21:34:21,ste123,CEN28,DEP12,LOC1,0,0
LOC1-ORDID-80,8,80,-1,oper 0080 title,ACTIVE,26/11/2024 21:34:21,26/11/2024 22:28:07,,26/11/2024 22:28:07,ste123,CEN29,DEP12,LOC1,0,0
LOC1-ORDID-80,9,9999,-1,oper 9999 title,PENDING,,,,,jak637,CEN20,DEP13,LOC1,0,0
LOC1-ORDID-81,1,10,-1,oper 0010 title,CLOSE,14/08/2024 13:54:55,15/08/2024 02:26:40,17/08/2024 06:15:54,17/08/2024 06:15:54,jon717,CEN15,DEP7,LOC1,0,0
LOC1-ORDID-81,2,20,-1,oper 0020 title,CLOSE,17/08/2024 06:15:54,17/08/2024 14:50:27,17/08/2024 22:59:01,17/08/2024 22:59:01,jon717,CEN15,DEP7,LOC1,0,0
LOC1-ORDID-81,3,30,-1,oper 0030 title,CLOSE,17/08/2024 22:59:01,18/08/2024 07:49:25,18/08/2024 08:49:29,18/08/2024 08:49:29,jak637,CEN15,DEP7,LOC1,0,0
LOC1-ORDID-81,4,40,-1,oper 0040 title,CLOSE,18/08/2024 08:49:29,18/08/2024 12:01:52,18/08/2024 12:54:25,18/08/2024 12:54:25,jon717,CEN15,DEP7,LOC1,0,0
LOC1-ORDID-81,5,50,-1,oper 0050 title,CLOSE,18/08/2024 12:54:25,18/08/2024 15:06:37,18/08/2024 20:16:22,18/08/2024 20:16:22,fio787,CEN16,DEP7,LOC1,0,0
LOC1-ORDID-81,6,60,-1,oper 0060 title,CLOSE,18/08/2024 20:16:22,19/08/2024 04:00:26,19/08/2024 09:24:28,19/08/2024 09:24:28,fio787,CEN16,DEP7,LOC1,0,0
LOC1-ORDID-81,7,70,-1,oper 0070 title,ACTIVE,19/08/2024 09:24:28,19/08/2024 19:35:01,,19/08/2024 19:35:01,jon717,CEN17,DEP7,LOC1,0,0
LOC1-ORDID-81,8,80,-1,oper 0080 title,PENDING,,,,,jon717,CEN17,DEP7,LOC1,0,0
LOC1-ORDID-81,9,90,-1,oper 0090 title,PENDING,,,,,syf337,CEN18,DEP8,LOC1,0,0
LOC1-ORDID-81,10,100,-1,oper 0100 title,PENDING,,,,,sop888,CEN18,DEP8,LOC1,0,0
LOC1-ORDID-81,11,110,-1,oper 0110 title,PENDING,,,,,muh999,CEN17,DEP7,LOC1,0,0
LOC1-ORDID-81,12,120,-1,oper 0120 title,PENDING,,,,,jon717,CEN17,DEP7,LOC1,0,0
LOC1-ORDID-81,13,130,-1,oper 0130 title,PENDING,,,,,sop888,CEN18,DEP8,LOC1,0,0
LOC1-ORDID-81,14,140,-1,oper 0140 title,PENDING,,,,,dty165,CEN19,DEP8,LOC1,0,0
LOC1-ORDID-81,15,9999,-1,oper 9999 title,PENDING,,,,,aya145,CEN20,DEP13,LOC1,0,0
LOC2-ORDID-50,1,10,-1,oper 0080 title,CLOSE,14/09/2024 22:06:46,15/09/2024 03:39:59,15/09/2024 12:14:05,15/09/2024 12:14:05,cin901,CTR1,DEPT1,LOC2,0,0
LOC2-ORDID-50,2,20,-1,oper 9999 title,CLOSE,15/09/2024 12:14:05,15/09/2024 17:33:39,15/09/2024 21:35:14,15/09/2024 21:35:14,far727,CTR1,DEPT1,LOC2,0,0
LOC2-ORDID-50,3,30,-1,oper 0070 title,CLOSE,15/09/2024 21:35:14,16/09/2024 11:22:29,16/09/2024 14:47:19,16/09/2024 14:47:19,sop245,CTR2,DEPT1,LOC2,0,0
LOC2-ORDID-50,4,40,-1,oper 0080 title,CLOSE,16/09/2024 14:47:19,17/09/2024 02:13:30,17/09/2024 16:37:27,17/09/2024 16:37:27,jak990,CTR3,DEPT2,LOC2,0,0
LOC2-ORDID-50,5,50,-1,oper 9999 title,CLOSE,17/09/2024 16:37:27,18/09/2024 04:01:23,18/09/2024 04:18:08,18/09/2024 04:18:08,jak990,CTR3,DEPT2,LOC2,0,0
LOC2-ORDID-50,6,60,-1,oper 0070 title,CLOSE,18/09/2024 04:18:08,18/09/2024 16:42:46,19/09/2024 06:21:48,19/09/2024 06:21:48,set112,CTR3,DEPT2,LOC2,0,0
LOC2-ORDID-50,7,70,-1,oper 0080 title,CLOSE,19/09/2024 06:21:48,19/09/2024 19:25:47,20/09/2024 21:58:33,20/09/2024 21:58:33,set112,CTR3,DEPT2,LOC2,0,0
LOC2-ORDID-50,8,80,-1,oper 9999 title,CLOSE,20/09/2024 21:58:33,21/09/2024 03:19:57,22/09/2024 01:26:10,22/09/2024 01:26:10,jak990,CTR3,DEPT2,LOC2,0,0
LOC2-ORDID-50,9,90,-1,oper 0070 title,CLOSE,22/09/2024 01:26:10,22/09/2024 10:25:24,23/09/2024 07:12:07,23/09/2024 07:12:07,set112,CTR3,DEPT2,LOC2,0,0
LOC2-ORDID-50,10,100,-1,oper 0080 title,CLOSE,23/09/2024 07:12:07,23/09/2024 15:39:20,23/09/2024 16:34:46,23/09/2024 16:34:46,ste918,CTR4,DEPT2,LOC2,0,0
LOC2-ORDID-50,11,110,-1,oper 9999 title,CLOSE,23/09/2024 16:34:46,24/09/2024 01:14:22,24/09/2024 10:17:19,24/09/2024 10:17:19,kop234,CTR4,DEPT2,LOC2,0,0
LOC2-ORDID-50,12,120,-1,oper 0070 title,CLOSE,24/09/2024 10:17:19,24/09/2024 17:20:29,25/09/2024 03:04:45,25/09/2024 03:04:45,abd101,CTR5,DEPT3,LOC2,0,0
LOC2-ORDID-50,13,130,-1,oper 0080 title,IN QUEUE,25/09/2024 03:04:45,,,25/09/2024 03:04:45,ste123,CTR6,DEPT4,LOC2,0,0
LOC2-ORDID-50,14,9999,-1,oper 9999 title,PENDING,,,,,set112,CTR8,DEPT5,LOC2,0,0
LOC1-ORDID-82,1,10,-1,oper 0010 title,CLOSE,07/09/2024 05:48:42,07/09/2024 07:58:39,08/09/2024 00:30:40,08/09/2024 00:30:40,muh999,CEN21,DEP9,LOC1,0,0
LOC1-ORDID-82,2,20,-1,oper 0020 title,IN QUEUE,08/09/2024 00:30:40,,,08/09/2024 00:30:40,muh999,CEN21,DEP9,LOC1,0,0
LOC1-ORDID-82,3,30,-1,oper 0030 title,PENDING,,,,,ste123,CEN21,DEP9,LOC1,0,0
LOC1-ORDID-82,4,40,-1,oper 0040 title,PENDING,,,,,drj112,CEN23,DEP9,LOC1,0,0
LOC1-ORDID-82,5,50,-1,oper 0050 title,PENDING,,,,,muh999,CEN22,DEP9,LOC1,0,0
LOC1-ORDID-82,6,60,-1,oper 0060 title,PENDING,,,,,alx178,CEN23,DEP9,LOC1,0,0
LOC1-ORDID-82,7,70,-1,oper 0070 title,PENDING,,,,,ala901,CEN24,DEP10,LOC1,0,0
LOC1-ORDID-82,8,80,-1,oper 0080 title,PENDING,,,,,ala901,CEN24,DEP10,LOC1,0,0
LOC1-ORDID-82,9,90,-1,oper 0090 title,PENDING,,,,,sop888,CEN25,DEP10,LOC1,0,0
LOC1-ORDID-82,10,9999,-1,oper 9999 title,PENDING,,,,,aya145,CEN20,DEP13,LOC1,0,0
LOC2-ORDID-51,1,10,-1,oper 0010 title,ACTIVE,04/05/2024 06:00:59,04/05/2024 06:29:31,,04/05/2024 18:21:59,yut134,CTR11,DEPT6,LOC2,0,0
LOC2-ORDID-51,2,20,-1,oper 0020 title,ACTIVE,04/05/2024 15:20:06,04/05/2024 17:06:52,,05/05/2024 09:06:10,ste123,CTR12,DEPT6,LOC2,0,0
LOC2-ORDID-51,3,30,-1,oper 0030 title,ACTIVE,05/05/2024 09:06:10,05/05/2024 20:01:09,,07/05/2024 04:10:24,fer124,CTR12,DEPT6,LOC2,0,0
LOC2-ORDID-51,4,40,-1,oper 0040 title,ACTIVE,07/05/2024 04:10:24,,,07/05/2024 04:10:24,abd101,CTR14,DEPT7,LOC2,0,0
LOC2-ORDID-51,5,50,-1,oper 0050 title,PENDING,,,,,drj112,CTR13,DEPT7,LOC2,0,0
LOC2-ORDID-51,6,60,-1,oper 0060 title,PENDING,,,,,jak990,CTR13,DEPT7,LOC2,0,0
LOC2-ORDID-51,7,70,-1,oper 0070 title,PENDING,,,,,jak990,CTR13,DEPT7,LOC2,0,0
LOC2-ORDID-51,8,80,-1,oper 0080 title,PENDING,,,,,far727,CTR16,DEPT7,LOC2,0,0
LOC2-ORDID-51,9,90,-1,oper 0090 title,PENDING,,,,,far727,CTR16,DEPT7,LOC2,0,0
LOC2-ORDID-51,10,100,-1,oper 0100 title,PENDING,,,,,kop234,CTR17,DEPT8,LOC2,0,0
LOC2-ORDID-51,11,110,-1,oper 0110 title,PENDING,,,,,ste123,CTR17,DEPT8,LOC2,0,0
LOC2-ORDID-51,12,9999,-1,oper 9999 title,PENDING,,,,,ste123,CTR18,DEPT9,LOC2,0,0
LOC1-ORDID-83,1,10,-1,oper 0010 title,CLOSE,27/11/2024 08:44:06,27/11/2024 09:37:44,27/11/2024 11:42:40,27/11/2024 11:42:40,kai871,CEN11,DEP1,LOC1,0,0
LOC1-ORDID-83,2,20,-1,oper 0020 title,IN QUEUE,27/11/2024 11:42:40,,,27/11/2024 11:42:40,fio787,CEN11,DEP1,LOC1,0,0
LOC1-ORDID-83,3,30,-1,oper 0030 title,PENDING,,,,,jon717,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-83,4,40,-1,oper 0040 title,PENDING,,,,,jon717,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-83,5,50,-1,oper 0050 title,PENDING,,,,,jak637,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-83,6,60,-1,oper 0060 title,PENDING,,,,,jon717,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-83,7,70,-1,oper 0070 title,PENDING,,,,,fio787,CEN13,DEP4,LOC1,0,0
LOC1-ORDID-83,8,80,-1,oper 0080 title,PENDING,,,,,jon717,CEN13,DEP4,LOC1,0,0
LOC1-ORDID-83,9,9999,-1,oper 9999 title,PENDING,,,,,muh999,CEN14,DEP6,LOC1,0,0
LOC1-ORDID-84,1,10,-1,oper 0010 title,CLOSE,11/01/2024 20:51:19,12/01/2024 08:33:45,13/01/2024 17:43:48,13/01/2024 17:43:48,jon717,CEN15,DEP7,LOC1,0,0
LOC1-ORDID-84,2,20,-1,oper 0020 title,CLOSE,13/01/2024 17:43:48,14/01/2024 01:15:21,14/01/2024 08:42:10,14/01/2024 08:42:10,jon717,CEN15,DEP7,LOC1,0,0
LOC1-ORDID-84,3,30,-1,oper 0030 title,CLOSE,14/01/2024 08:42:10,14/01/2024 19:36:39,15/01/2024 01:05:04,15/01/2024 01:05:04,jak637,CEN15,DEP7,LOC1,0,0
LOC1-ORDID-84,4,40,-1,oper 0040 title,CLOSE,15/01/2024 01:05:04,15/01/2024 01:21:12,15/01/2024 06:27:36,15/01/2024 06:27:36,jon717,CEN15,DEP7,LOC1,0,0
LOC1-ORDID-84,5,50,-1,oper 0050 title,CLOSE,15/01/2024 06:27:36,15/01/2024 11:37:40,15/01/2024 12:41:15,15/01/2024 12:41:15,fio787,CEN16,DEP7,LOC1,0,0
LOC1-ORDID-84,6,60,-1,oper 0060 title,IN QUEUE,15/01/2024 12:41:15,,,15/01/2024 12:41:15,jon717,CEN16,DEP7,LOC1,0,0
LOC1-ORDID-84,7,70,-1,oper 0070 title,PENDING,,,,,muh999,CEN17,DEP7,LOC1,0,0
LOC1-ORDID-84,8,80,-1,oper 0080 title,PENDING,,,,,muh999,CEN17,DEP7,LOC1,0,0
LOC1-ORDID-84,9,90,-1,oper 0090 title,PENDING,,,,,syf337,CEN18,DEP8,LOC1,0,0
LOC1-ORDID-84,10,100,-1,oper 0100 title,PENDING,,,,,syf337,CEN18,DEP8,LOC1,0,0
LOC1-ORDID-84,11,110,-1,oper 0110 title,PENDING,,,,,jon717,CEN17,DEP7,LOC1,0,0
LOC1-ORDID-84,12,120,-1,oper 0120 title,PENDING,,,,,jon717,CEN17,DEP7,LOC1,0,0
LOC1-ORDID-84,13,130,-1,oper 0130 title,PENDING,,,,,sop888,CEN18,DEP8,LOC1,0,0
LOC1-ORDID-84,14,140,-1,oper 0140 title,PENDING,,,,,dty165,CEN19,DEP8,LOC1,0,0
LOC1-ORDID-84,15,9999,-1,oper 9999 title,PENDING,,,,,jak637,CEN20,DEP13,LOC1,0,0
LOC2-ORDID-52,1,10,-1,oper 0010 title,CLOSE,07/04/2024 03:15:52,07/04/2024 08:27:41,09/04/2024 15:56:30,09/04/2024 15:56:30,yut134,CTR11,DEPT6,LOC2,0,0
LOC2-ORDID-52,2,20,-1,oper 0020 title,CLOSE,08/04/2024 00:30:04,08/04/2024 10:01:12,11/04/2024 09:59:53,11/04/2024 09:59:53,fer124,CTR12,DEPT6,LOC2,0,0
LOC2-ORDID-52,3,30,-1,oper 0030 title,CLOSE,09/04/2024 12:34:23,10/04/2024 00:32:22,12/04/2024 05:04:55,12/04/2024 05:04:55,ste123,CTR12,DEPT6,LOC2,0,0
LOC2-ORDID-52,4,40,-1,oper 0040 title,ACTIVE,10/04/2024 00:55:37,10/04/2024 01:11:43,,13/04/2024 12:19:34,far727,CTR14,DEPT7,LOC2,0,0
