ORDER_ID,OPER_KEY,LOT_ID,SERIAL_ID,STEP_KEY,SERIAL_OPER_STATUS,ACTUAL_INQUEUE_DATE,ACTUAL_START_DATE,ACTUAL_END_DATE,LAST_ACTIVITY_TIME_STAMP
LOC2-ORDID-47,10,2-BAT-47,MCPAR5-SID-35,-1,PENDING,,,,
LOC2-ORDID-47,11,2-BAT-47,MCPAR5-SID-35,-1,PENDING,,,,
LOC2-ORDID-47,12,2-BAT-47,MCPAR5-SID-35,-1,PENDING,,,,
LOC2-ORDID-47,1,2-BAT-47,MCPAR5-SID-36,-1,COMPLETE,06/09/2024 19:57:45,06/09/2024 22:50:32,07/09/2024 18:16:30,07/09/2024 18:16:30
LOC2-ORDID-47,2,2-BAT-47,MCPAR5-SID-36,-1,ACTIVE,07/09/2024 18:16:30,08/09/2024 03:45:42,,08/09/2024 03:45:42
LOC2-ORDID-47,3,2-BAT-47,MCPAR5-SID-36,-1,PENDING,,,,
LOC2-ORDID-47,4,2-BAT-47,MCPAR5-SID-36,-1,PENDING,,,,
LOC2-ORDID-47,5,2-BAT-47,MCPAR5-SID-36,-1,PENDING,,,,
LOC2-ORDID-47,6,2-BAT-47,MCPAR5-SID-36,-1,PENDING,,,,
LOC2-ORDID-47,7,2-BAT-47,MCPAR5-SID-36,-1,PENDING,,,,
LOC2-ORDID-47,8,2-BAT-47,MCPAR5-SID-36,-1,PENDING,,,,
LOC2-ORDID-47,9,2-BAT-47,MCPAR5-SID-36,-1,PENDING,,,,
LOC2-ORDID-47,10,2-BAT-47,MCPAR5-SID-36,-1,PENDING,,,,
LOC2-ORDID-47,11,2-BAT-47,MCPAR5-SID-36,-1,PENDING,,,,
LOC2-ORDID-47,12,2-BAT-47,MCPAR5-SID-36,-1,PENDING,,,,
LOC1-ORDID-75,1,1-BAT-75,EUPAR6-SID-7,-1,COMPLETE,17/07/2024 13:43:27,17/07/2024 19:33:40,18/07/2024 02:37:12,18/07/2024 02:37:12
LOC1-ORDID-75,2,1-BAT-75,EUPAR6-SID-7,-1,COMPLETE,18/07/2024 02:37:12,18/07/2024 12:59:42,20/07/2024 07:43:50,20/07/2024 07:43:50
LOC1-ORDID-75,3,1-BAT-75,EUPAR6-SID-7,-1,COMPLETE,20/07/2024 07:43:50,20/07/2024 15:14:48,21/07/2024 00:19:14,21/07/2024 00:19:14
LOC1-ORDID-75,4,1-BAT-75,EUPAR6-SID-7,-1,COMPLETE,21/07/2024 00:19:14,21/07/2024 06:28:55,22/07/2024 02:01:42,22/07/2024 02:01:42
LOC1-ORDID-75,5,1-BAT-75,EUPAR6-SID-7,-1,COMPLETE,22/07/2024 02:01:42,22/07/2024 14:06:53,23/07/2024 03:17:31,23/07/2024 03:17:31
LOC1-ORDID-75,6,1-BAT-75,EUPAR6-SID-7,-1,ACTIVE,23/07/2024 03:17:31,23/07/2024 13:17:52,,23/07/2024 13:17:52
LOC1-ORDID-75,7,1-BAT-75,EUPAR6-SID-7,-1,PENDING,,,,
LOC1-ORDID-75,8,1-BAT-75,EUPAR6-SID-7,-1,PENDING,,,,
LOC1-ORDID-75,9,1-BAT-75,EUPAR6-SID-7,-1,PENDING,,,,
LOC2-ORDID-48,1,2-BAT-48,MCPAR2-SID-10,-1,COMPLETE,22/09/2024 23:11:18,23/09/2024 05:44:38,23/09/2024 19:45:42,23/09/2024 19:45:42
LOC2-ORDID-48,2,2-BAT-48,MCPAR2-SID-10,-1,COMPLETE,23/09/2024 19:45:42,24/09/2024 01:37:19,24/09/2024 08:59:14,24/09/2024 08:59:14
LOC2-ORDID-48,3,2-BAT-48,MCPAR2-SID-10,-1,COMPLETE,24/09/2024 08:59:14,24/09/2024 17:48:33,24/09/2024 23:59:30,24/09/2024 23:59:30
LOC2-ORDID-48,4,2-BAT-48,MCPAR2-SID-10,-1,COMPLETE,24/09/2024 23:59:30,25/09/2024 09:16:33,25/09/2024 16:12:46,25/09/2024 16:12:46
LOC2-ORDID-48,5,2-BAT-48,MCPAR2-SID-10,-1,COMPLETE,25/09/2024 16:12:46,26/09/2024 02:45:23,27/09/2024 21:54:14,27/09/2024 21:54:14
LOC2-ORDID-48,6,2-BAT-48,MCPAR2-SID-10,-1,IN QUEUE,27/09/2024 21:54:14,,,27/09/2024 21:54:14
LOC2-ORDID-48,7,2-BAT-48,MCPAR2-SID-10,-1,PENDING,,,,
LOC2-ORDID-48,8,2-BAT-48,MCPAR2-SID-10,-1,PENDING,,,,
LOC2-ORDID-48,9,2-BAT-48,MCPAR2-SID-10,-1,PENDING,,,,
LOC2-ORDID-48,10,2-BAT-48,MCPAR2-SID-10,-1,PENDING,,,,
LOC2-ORDID-48,11,2-BAT-48,MCPAR2-SID-10,-1,PENDING,,,,
LOC2-ORDID-48,12,2-BAT-48,MCPAR2-SID-10,-1,PENDING,,,,
LOC2-ORDID-48,13,2-BAT-48,MCPAR2-SID-10,-1,PENDING,,,,
LOC2-ORDID-48,14,2-BAT-48,MCPAR2-SID-10,-1,PENDING,,,,
LOC2-ORDID-48,1,2-BAT-48,MCPAR2-SID-11,-1,COMPLETE,22/09/2024 23:11:18,23/09/2024 06:29:11,24/09/2024 23:17:05,24/09/2024 23:17:05
LOC2-ORDID-48,2,2-BAT-48,MCPAR2-SID-11,-1,COMPLETE,24/09/2024 23:17:05,25/09/2024 02:40:51,25/09/2024 07:49:39,25/09/2024 07:49:39
LOC2-ORDID-48,3,2-BAT-48,MCPAR2-SID-11,-1,COMPLETE,25/09/2024 07:49:39,25/09/2024 18:23:50,26/09/2024 04:31:14,26/09/2024 04:31:14
LOC2-ORDID-48,4,2-BAT-48,MCPAR2-SID-11,-1,COMPLETE,26/09/2024 04:31:14,26/09/2024 04:41:09,26/09/2024 08:15:20,26/09/2024 08:15:20
LOC2-ORDID-48,5,2-BAT-48,MCPAR2-SID-11,-1,COMPLETE,26/09/2024 08:15:20,26/09/2024 12:20:42,26/09/2024 21:57:28,26/09/2024 21:57:28
LOC2-ORDID-48,6,2-BAT-48,MCPAR2-SID-11,-1,COMPLETE,26/09/2024 21:57:28,27/09/2024 06:41:28,27/09/2024 12:31:53,27/09/2024 12:31:53
LOC2-ORDID-48,7,2-BAT-48,MCPAR2-SID-11,-1,COMPLETE,27/09/2024 12:31:53,27/09/2024 13:21:36,28/09/2024 11:18:22,28/09/2024 11:18:22
LOC2-ORDID-48,8,2-BAT-48,MCPAR2-SID-11,-1,ACTIVE,28/09/2024 11:18:22,28/09/2024 13:56:44,,28/09/2024 13:56:44
LOC2-ORDID-48,9,2-BAT-48,MCPAR2-SID-11,-1,PENDING,,,,
LOC2-ORDID-48,10,2-BAT-48,MCPAR2-SID-11,-1,PENDING,,,,
LOC2-ORDID-48,11,2-BAT-48,MCPAR2-SID-11,-1,PENDING,,,,
LOC2-ORDID-48,12,2-BAT-48,MCPAR2-SID-11,-1,PENDING,,,,
LOC2-ORDID-48,13,2-BAT-48,MCPAR2-SID-11,-1,PENDING,,,,
LOC2-ORDID-48,14,2-BAT-48,MCPAR2-SID-11,-1,PENDING,,,,
LOC2-ORDID-48,1,2-BAT-48,MCPAR2-SID-12,-1,COMPLETE,22/09/2024 23:11:18,23/09/2024 11:35:49,24/09/2024 00:27:42,24/09/2024 00:27:42
LOC2-ORDID-48,2,2-BAT-48,MCPAR2-SID-12,-1,COMPLETE,24/09/2024 00:27:42,24/09/2024 03:14:44,24/09/2024 07:29:38,24/09/2024 07:29:38
LOC2-ORDID-48,3,2-BAT-48,MCPAR2-SID-12,-1,COMPLETE,24/09/2024 07:29:38,24/09/2024 19:20:57,25/09/2024 06:53:35,25/09/2024 06:53:35
LOC2-ORDID-48,4,2-BAT-48,MCPAR2-SID-12,-1,COMPLETE,25/09/2024 06:53:35,25/09/2024 07:02:12,25/09/2024 14:42:33,25/09/2024 14:42:33
LOC2-ORDID-48,5,2-BAT-48,MCPAR2-SID-12,-1,COMPLETE,25/09/2024 14:42:33,25/09/2024 22:20:19,27/09/2024 09:48:49,27/09/2024 09:48:49
LOC2-ORDID-48,6,2-BAT-48,MCPAR2-SID-12,-1,COMPLETE,27/09/2024 09:48:49,27/09/2024 11:53:15,28/09/2024 11:56:27,28/09/2024 11:56:27
LOC2-ORDID-48,7,2-BAT-48,MCPAR2-SID-12,-1,COMPLETE,28/09/2024 11:56:27,28/09/2024 23:00:15,29/09/2024 03:36:03,29/09/2024 03:36:03
LOC2-ORDID-48,8,2-BAT-48,MCPAR2-SID-12,-1,COMPLETE,29/09/2024 03:36:03,29/09/2024 06:02:52,29/09/2024 15:42:00,29/09/2024 15:42:00
LOC2-ORDID-48,9,2-BAT-48,MCPAR2-SID-12,-1,IN QUEUE,29/09/2024 15:42:00,,,29/09/2024 15:42:00
LOC2-ORDID-48,10,2-BAT-48,MCPAR2-SID-12,-1,PENDING,,,,
LOC2-ORDID-48,11,2-BAT-48,MCPAR2-SID-12,-1,PENDING,,,,
LOC2-ORDID-48,12,2-BAT-48,MCPAR2-SID-12,-1,PENDING,,,,
LOC2-ORDID-48,13,2-BAT-48,MCPAR2-SID-12,-1,PENDING,,,,
LOC2-ORDID-48,14,2-BAT-48,MCPAR2-SID-12,-1,PENDING,,,,
LOC1-ORDID-76,1,1-BAT-76,EUPAR5-SID-9,-1,COMPLETE,28/10/2024 06:03:46,28/10/2024 09:02:55,28/10/2024 12:08:19,28/10/2024 12:08:19
LOC1-ORDID-76,2,1-BAT-76,EUPAR5-SID-9,-1,COMPLETE,28/10/2024 12:08:19,28/10/2024 19:27:49,30/10/2024 17:28:51,30/10/2024 17:28:51
LOC1-ORDID-76,3,1-BAT-76,EUPAR5-SID-9,-1,COMPLETE,30/10/2024 17:28:51,30/10/2024 19:16:30,31/10/2024 06:21:28,31/10/2024 06:21:28
LOC1-ORDID-76,4,1-BAT-76,EUPAR5-SID-9,-1,COMPLETE,31/10/2024 06:21:28,31/10/2024 11:12:56,31/10/2024 15:03:03,31/10/2024 15:03:03
LOC1-ORDID-76,5,1-BAT-76,EUPAR5-SID-9,-1,COMPLETE,31/10/2024 15:03:03,01/11/2024 00:30:48,01/11/2024 13:35:25,01/11/2024 13:35:25
LOC1-ORDID-76,6,1-BAT-76,EUPAR5-SID-9,-1,COMPLETE,01/11/2024 13:35:25,01/11/2024 15:14:57,01/11/2024 20:03:55,01/11/2024 20:03:55
LOC1-ORDID-76,7,1-BAT-76,EUPAR5-SID-9,-1,COMPLETE,01/11/2024 20:03:55,02/11/2024 08:43:16,02/11/2024 11:05:36,02/11/2024 11:05:36
LOC1-ORDID-76,8,1-BAT-76,EUPAR5-SID-9,-1,COMPLETE,02/11/2024 11:05:36,02/11/2024 17:04:24,04/11/2024 11:23:30,04/11/2024 11:23:30
LOC1-ORDID-76,9,1-BAT-76,EUPAR5-SID-9,-1,IN QUEUE,04/11/2024 11:23:30,,,04/11/2024 11:23:30
LOC1-ORDID-76,10,1-BAT-76,EUPAR5-SID-9,-1,PENDING,,,,
LOC1-ORDID-77,1,1-BAT-77,EUPAR2-SID-8,-1,COMPLETE,17/06/2024 02:08:28,17/06/2024 08:07:06,17/06/2024 09:20:33,17/06/2024 09:20:33
LOC1-ORDID-77,2,1-BAT-77,EUPAR2-SID-8,-1,ACTIVE,17/06/2024 09:20:33,17/06/2024 09:31:14,,17/06/2024 09:31:14
LOC1-ORDID-77,3,1-BAT-77,EUPAR2-SID-8,-1,PENDING,,,,
LOC1-ORDID-77,4,1-BAT-77,EUPAR2-SID-8,-1,PENDING,,,,
LOC1-ORDID-77,5,1-BAT-77,EUPAR2-SID-8,-1,PENDING,,,,
LOC1-ORDID-77,6,1-BAT-77,EUPAR2-SID-8,-1,PENDING,,,,
LOC1-ORDID-77,7,1-BAT-77,EUPAR2-SID-8,-1,PENDING,,,,
LOC1-ORDID-77,8,1-BAT-77,EUPAR2-SID-8,-1,PENDING,,,,
LOC1-ORDID-77,9,1-BAT-77,EUPAR2-SID-8,-1,PENDING,,,,
LOC1-ORDID-77,10,1-BAT-77,EUPAR2-SID-8,-1,PENDING,,,,
LOC1-ORDID-77,11,1-BAT-77,EUPAR2-SID-8,-1,PENDING,,,,
LOC1-ORDID-77,12,1-BAT-77,EUPAR2-SID-8,-1,PENDING,,,,
LOC1-ORDID-78,1,1-BAT-78,ECPAR6-SID-10,-1,COMPLETE,16/02/2024 16:10:47,17/02/2024 04:25:00,17/02/2024 18:08:50,17/02/2024 18:08:50
LOC1-ORDID-78,2,1-BAT-78,ECPAR6-SID-10,-1,COMPLETE,17/02/2024 18:08:50,17/02/2024 20:14:21,17/02/2024 21:59:15,17/02/2024 21:59:15
LOC1-ORDID-78,3,1-BAT-78,ECPAR6-SID-10,-1,COMPLETE,17/02/2024 21:59:15,18/02/2024 01:37:51,18/02/2024 06:17:52,18/02/2024 06:17:52
LOC1-ORDID-78,4,1-BAT-78,ECPAR6-SID-10,-1,COMPLETE,18/02/2024 06:17:52,18/02/2024 16:13:34,18/02/2024 17:14:09,18/02/2024 17:14:09
LOC1-ORDID-78,5,1-BAT-78,ECPAR6-SID-10,-1,COMPLETE,18/02/2024 17:14:09,19/02/2024 06:37:36,19/02/2024 16:01:12,19/02/2024 16:01:12
LOC1-ORDID-78,6,1-BAT-78,ECPAR6-SID-10,-1,COMPLETE,19/02/2024 16:01:12,19/02/2024 19:22:36,21/02/2024 21:19:25,21/02/2024 21:19:25
LOC1-ORDID-78,7,1-BAT-78,ECPAR6-SID-10,-1,COMPLETE,21/02/2024 21:19:25,21/02/2024 23:13:20,22/02/2024 00:31:05,22/02/2024 00:31:05
LOC1-ORDID-78,8,1-BAT-78,ECPAR6-SID-10,-1,IN QUEUE,22/02/2024 00:31:05,,,22/02/2024 00:31:05
LOC1-ORDID-78,9,1-BAT-78,ECPAR6-SID-10,-1,PENDING,,,,
LOC2-ORDID-49,1,2-BAT-49,MCPAR4-SID-19,-1,COMPLETE,10/01/2024 10:56:40,10/01/2024 21:50:23,11/01/2024 00:31:30,11/01/2024 00:31:30
LOC2-ORDID-49,2,2-BAT-49,MCPAR4-SID-19,-1,COMPLETE,11/01/2024 00:31:30,11/01/2024 07:06:34,11/01/2024 17:53:38,11/01/2024 17:53:38
LOC2-ORDID-49,3,2-BAT-49,MCPAR4-SID-19,-1,ACTIVE,11/01/2024 17:53:38,12/01/2024 02:15:22,,12/01/2024 02:15:22
LOC2-ORDID-49,4,2-BAT-49,MCPAR4-SID-19,-1,PENDING,,,,
LOC2-ORDID-49,5,2-BAT-49,MCPAR4-SID-19,-1,PENDING,,,,
LOC2-ORDID-49,6,2-BAT-49,MCPAR4-SID-19,-1,PENDING,,,,
LOC2-ORDID-49,7,2-BAT-49,MCPAR4-SID-19,-1,PENDING,,,,
LOC2-ORDID-49,8,2-BAT-49,MCPAR4-SID-19,-1,PENDING,,,,
LOC2-ORDID-49,9,2-BAT-49,MCPAR4-SID-19,-1,PENDING,,,,
LOC2-ORDID-49,10,2-BAT-49,MCPAR4-SID-19,-1,PENDING,,,,
LOC2-ORDID-49,11,2-BAT-49,MCPAR4-SID-19,-1,PENDING,,,,
LOC2-ORDID-49,12,2-BAT-49,MCPAR4-SID-19,-1,PENDING,,,,
LOC2-ORDID-49,1,2-BAT-49,MCPAR4-SID-20,-1,COMPLETE,10/01/2024 10:56:40,10/01/2024 20:14:40,11/01/2024 03:15:01,11/01/2024 03:15:01
LOC2-ORDID-49,2,2-BAT-49,MCPAR4-SID-20,-1,COMPLETE,11/01/2024 03:15:01,11/01/2024 08:04:10,12/01/2024 11:35:19,12/01/2024 11:35:19
LOC2-ORDID-49,3,2-BAT-49,MCPAR4-SID-20,-1,IN QUEUE,12/01/2024 11:35:19,,,12/01/2024 11:35:19
LOC2-ORDID-49,4,2-BAT-49,MCPAR4-SID-20,-1,PENDING,,,,
LOC2-ORDID-49,5,2-BAT-49,MCPAR4-SID-20,-1,PENDING,,,,
LOC2-ORDID-49,6,2-BAT-49,MCPAR4-SID-20,-1,PENDING,,,,
LOC2-ORDID-49,7,2-BAT-49,MCPAR4-SID-20,-1,PENDING,,,,
LOC2-ORDID-49,8,2-BAT-49,MCPAR4-SID-20,-1,PENDING,,,,
LOC2-ORDID-49,9,2-BAT-49,MCPAR4-SID-20,-1,PENDING,,,,
LOC2-ORDID-49,10,2-BAT-49,MCPAR4-SID-20,-1,PENDING,,,,
LOC2-ORDID-49,11,2-BAT-49,MCPAR4-SID-20,-1,PENDING,,,,
LOC2-ORDID-49,12,2-BAT-49,MCPAR4-SID-20,-1,PENDING,,,,
LOC1-ORDID-79,1,1-BAT-79,ECPAR6-SID-11,-1,COMPLETE,13/04/2024 14:03:00,13/04/2024 15:51:49,13/04/2024 22:24:12,13/04/2024 22:24:12
LOC1-ORDID-79,2,1-BAT-79,ECPAR6-SID-11,-1,COMPLETE,13/04/2024 22:24:12,13/04/2024 23:41:23,14/04/2024 01:50:57,14/04/2024 01:50:57
LOC1-ORDID-79,3,1-BAT-79,ECPAR6-SID-11,-1,COMPLETE,14/04/2024 01:50:57,14/04/2024 08:57:37,15/04/2024 12:24:47,15/04/2024 12:24:47
LOC1-ORDID-79,4,1-BAT-79,ECPAR6-SID-11,-1,ACTIVE,15/04/2024 12:24:47,16/04/2024 00:00:43,,16/04/2024 00:00:43
LOC1-ORDID-79,5,1-BAT-79,ECPAR6-SID-11,-1,PENDING,,,,
LOC1-ORDID-79,6,1-BAT-79,ECPAR6-SID-11,-1,PENDING,,,,
LOC1-ORDID-79,7,1-BAT-79,ECPAR6-SID-11,-1,PENDING,,,,
LOC1-ORDID-79,8,1-BAT-79,ECPAR6-SID-11,-1,PENDING,,,,
LOC1-ORDID-79,9,1-BAT-79,ECPAR6-SID-11,-1,PENDING,,,,
LOC1-ORDID-80,1,1-BAT-80,ECPAR5-SID-6,-1,COMPLETE,20/11/2024 17:13:34,21/11/2024 05:51:17,23/11/2024 09:02:36,23/11/2024 09:02:36
LOC1-ORDID-80,2,1-BAT-80,ECPAR5-SID-6,-1,COMPLETE,23/11/2024 09:02:36,23/11/2024 21:46:23,25/11/2024 02:37:38,25/11/2024 02:37:38
LOC1-ORDID-80,3,1-BAT-80,ECPAR5-SID-6,-1,COMPLETE,25/11/2024 02:37:38,25/11/2024 10:20:28,25/11/2024 12:14:14,25/11/2024 12:14:14
LOC1-ORDID-80,4,1-BAT-80,ECPAR5-SID-6,-1,COMPLETE,25/11/2024 12:14:14,25/11/2024 19:11:54,26/11/2024 00:12:45,26/11/2024 00:12:45
LOC1-ORDID-80,5,1-BAT-80,ECPAR5-SID-6,-1,COMPLETE,26/11/2024 00:12:45,26/11/2024 04:47:06,26/11/2024 08:35:59,26/11/2024 08:35:59
LOC1-ORDID-80,6,1-BAT-80,ECPAR5-SID-6,-1,COMPLETE,26/11/2024 08:35:59,26/11/2024 12:57:17,26/11/2024 15:56:38,26/11/2024 15:56:38
LOC1-ORDID-80,7,1-BAT-80,ECPAR5-SID-6,-1,COMPLETE,26/11/2024 15:56:38,26/11/2024 15:58:22,26/11/2024 21:34:21,26/11/2024 21:34:21
LOC1-ORDID-80,8,1-BAT-80,ECPAR5-SID-6,-1,ACTIVE,26/11/2024 21:34:21,26/11/2024 22:28:07,,26/11/2024 22:28:07
LOC1-ORDID-80,9,1-BAT-80,ECPAR5-SID-6,-1,PENDING,,,,
LOC1-ORDID-81,1,1-BAT-81,ECPAR2-SID-7,-1,COMPLETE,14/08/2024 13:54:55,15/08/2024 02:26:40,17/08/2024 06:15:54,17/08/2024 06:15:54
LOC1-ORDID-81,2,1-BAT-81,ECPAR2-SID-7,-1,COMPLETE,17/08/2024 06:15:54,17/08/2024 14:50:27,17/08/2024 22:59:01,17/08/2024 22:59:01
LOC1-ORDID-81,3,1-BAT-81,ECPAR2-SID-7,-1,COMPLETE,17/08/2024 22:59:01,18/08/2024 07:49:25,18/08/2024 08:49:29,18/08/2024 08:49:29
LOC1-ORDID-81,4,1-BAT-81,ECPAR2-SID-7,-1,COMPLETE,18/08/2024 08:49:29,18/08/2024 12:01:52,18/08/2024 12:54:25,18/08/2024 12:54:25
LOC1-ORDID-81,5,1-BAT-81,ECPAR2-SID-7,-1,COMPLETE,18/08/2024 12:54:25,18/08/2024 15:06:37,18/08/2024 20:16:22,18/08/2024 20:16:22
LOC1-ORDID-81,6,1-BAT-81,ECPAR2-SID-7,-1,COMPLETE,18/08/2024 20:16:22,19/08/2024 04:00:26,19/08/2024 09:24:28,19/08/2024 09:24:28
LOC1-ORDID-81,7,1-BAT-81,ECPAR2-SID-7,-1,ACTIVE,19/08/2024 09:24:28,19/08/2024 19:35:01,,19/08/2024 19:35:01
LOC1-ORDID-81,8,1-BAT-81,ECPAR2-SID-7,-1,PENDING,,,,
LOC1-ORDID-81,9,1-BAT-81,ECPAR2-SID-7,-1,PENDING,,,,
LOC1-ORDID-81,10,1-BAT-81,ECPAR2-SID-7,-1,PENDING,,,,
LOC1-ORDID-81,11,1-BAT-81,ECPAR2-SID-7,-1,PENDING,,,,
LOC1-ORDID-81,12,1-BAT-81,ECPAR2-SID-7,-1,PENDING,,,,
LOC1-ORDID-81,13,1-BAT-81,ECPAR2-SID-7,-1,PENDING,,,,
LOC1-ORDID-81,14,1-BAT-81,ECPAR2-SID-7,-1,PENDING,,,,
LOC1-ORDID-81,15,1-BAT-81,ECPAR2-SID-7,-1,PENDING,,,,
LOC2-ORDID-50,1,2-BAT-50,MUPAR2-SID-9,-1,COMPLETE,14/09/2024 22:06:46,15/09/2024 03:39:59,15/09/2024 12:14:05,15/09/2024 12:14:05
LOC2-ORDID-50,2,2-BAT-50,MUPAR2-SID-9,-1,COMPLETE,15/09/2024 12:14:05,15/09/2024 17:33:39,15/09/2024 21:35:14,15/09/2024 21:35:14
LOC2-ORDID-50,3,2-BAT-50,MUPAR2-SID-9,-1,COMPLETE,15/09/2024 21:35:14,16/09/2024 11:22:29,16/09/2024 14:47:19,16/09/2024 14:47:19
LOC2-ORDID-50,4,2-BAT-50,MUPAR2-SID-9,-1,COMPLETE,16/09/2024 14:47:19,17/09/2024 02:13:30,17/09/2024 16:37:27,17/09/2024 16:37:27
LOC2-ORDID-50,5,2-BAT-50,MUPAR2-SID-9,-1,COMPLETE,17/09/2024 16:37:27,18/09/2024 04:01:23,18/09/2024 04:18:08,18/09/2024 04:18:08
LOC2-ORDID-50,6,2-BAT-50,MUPAR2-SID-9,-1,COMPLETE,18/09/2024 04:18:08,18/09/2024 16:42:46,19/09/2024 06:21:48,19/09/2024 06:21:48
LOC2-ORDID-50,7,2-BAT-50,MUPAR2-SID-9,-1,COMPLETE,19/09/2024 06:21:48,19/09/2024 19:25:47,20/09/2024 21:58:33,20/09/2024 21:58:33
LOC2-ORDID-50,8,2-BAT-50,MUPAR2-SID-9,-1,COMPLETE,20/09/2024 21:58:33,21/09/2024 03:19:57,22/09/2024 01:26:10,22/09/2024 01:26:10
LOC2-ORDID-50,9,2-BAT-50,MUPAR2-SID-9,-1,COMPLETE,22/09/2024 01:26:10,22/09/2024 10:25:24,23/09/2024 07:12:07,23/09/2024 07:12:07
LOC2-ORDID-50,10,2-BAT-50,MUPAR2-SID-9,-1,COMPLETE,23/09/2024 07:12:07,23/09/2024 15:39:20,23/09/2024 16:34:46,23/09/2024 16:34:46
LOC2-ORDID-50,11,2-BAT-50,MUPAR2-SID-9,-1,COMPLETE,23/09/2024 16:34:46,24/09/2024 01:14:22,24/09/2024 10:17:19,24/09/2024 10:17:19
LOC2-ORDID-50,12,2-BAT-50,MUPAR2-SID-9,-1,COMPLETE,24/09/2024 10:17:19,24/09/2024 17:20:29,25/09/2024 03:04:45,25/09/2024 03:04:45
LOC2-ORDID-50,13,2-BAT-50,MUPAR2-SID-9,-1,IN QUEUE,25/09/2024 03:04:45,,,25/09/2024 03:04:45
LOC2-ORDID-50,14,2-BAT-50,MUPAR2-SID-9,-1,PENDING,,,,
LOC1-ORDID-82,1,1-BAT-82,ECPAR3-SID-8,-1,COMPLETE,07/09/2024 05:48:42,07/09/2024 07:58:39,08/09/2024 00:30:40,08/09/2024 00:30:40
LOC1-ORDID-82,2,1-BAT-82,ECPAR3-SID-8,-1,IN QUEUE,08/09/2024 00:30:40,,,08/09/2024 00:30:40
LOC1-ORDID-82,3,1-BAT-82,ECPAR3-SID-8,-1,PENDING,,,,
LOC1-ORDID-82,4,1-BAT-82,ECPAR3-SID-8,-1,PENDING,,,,
LOC1-ORDID-82,5,1-BAT-82,ECPAR3-SID-8,-1,PENDING,,,,
LOC1-ORDID-82,6,1-BAT-82,ECPAR3-SID-8,-1,PENDING,,,,
LOC1-ORDID-82,7,1-BAT-82,ECPAR3-SID-8,-1,PENDING,,,,
LOC1-ORDID-82,8,1-BAT-82,ECPAR3-SID-8,-1,PENDING,,,,
LOC1-ORDID-82,9,1-BAT-82,ECPAR3-SID-8,-1,PENDING,,,,
LOC1-ORDID-82,10,1-BAT-82,ECPAR3-SID-8,-1,PENDING,,,,
LOC2-ORDID-51,1,2-BAT-51,MCPAR4-SID-21,-1,ACTIVE,04/05/2024 06:00:59,04/05/2024 18:21:59,,04/05/2024 18:21:59
LOC2-ORDID-51,2,2-BAT-51,MCPAR4-SID-21,-1,PENDING,,,,
LOC2-ORDID-51,3,2-BAT-51,MCPAR4-SID-21,-1,PENDING,,,,
LOC2-ORDID-51,4,2-BAT-51,MCPAR4-SID-21,-1,PENDING,,,,
LOC2-ORDID-51,5,2-BAT-51,MCPAR4-SID-21,-1,PENDING,,,,
LOC2-ORDID-51,6,2-BAT-51,MCPAR4-SID-21,-1,PENDING,,,,
LOC2-ORDID-51,7,2-BAT-51,MCPAR4-SID-21,-1,PENDING,,,,
LOC2-ORDID-51,8,2-BAT-51,MCPAR4-SID-21,-1,PENDING,,,,
LOC2-ORDID-51,9,2-BAT-51,MCPAR4-SID-21,-1,PENDING,,,,
LOC2-ORDID-51,10,2-BAT-51,MCPAR4-SID-21,-1,PENDING,,,,
LOC2-ORDID-51,11,2-BAT-51,MCPAR4-SID-21,-1,PENDING,,,,
LOC2-ORDID-51,12,2-BAT-51,MCPAR4-SID-21,-1,PENDING,,,,
LOC2-ORDID-51,1,2-BAT-51,MCPAR4-SID-22,-1,COMPLETE,04/05/2024 06:00:59,04/05/2024 06:29:31,04/05/2024 15:20:06,04/05/2024 15:20:06
LOC2-ORDID-51,2,2-BAT-51,MCPAR4-SID-22,-1,COMPLETE,04/05/2024 15:20:06,04/05/2024 17:06:52,05/05/2024 09:06:10,05/05/2024 09:06:10
LOC2-ORDID-51,3,2-BAT-51,MCPAR4-SID-22,-1,COMPLETE,05/05/2024 09:06:10,05/05/2024 20:01:09,07/05/2024 04:10:24,07/05/2024 04:10:24
LOC2-ORDID-51,4,2-BAT-51,MCPAR4-SID-22,-1,IN QUEUE,07/05/2024 04:10:24,,,07/05/2024 04:10:24
LOC2-ORDID-51,5,2-BAT-51,MCPAR4-SID-22,-1,PENDING,,,,
LOC2-ORDID-51,6,2-BAT-51,MCPAR4-SID-22,-1,PENDING,,,,
LOC2-ORDID-51,7,2-BAT-51,MCPAR4-SID-22,-1,PENDING,,,,
LOC2-ORDID-51,8,2-BAT-51,MCPAR4-SID-22,-1,PENDING,,,,
LOC2-ORDID-51,9,2-BAT-51,MCPAR4-SID-22,-1,PENDING,,,,
LOC2-ORDID-51,10,2-BAT-51,MCPAR4-SID-22,-1,PENDING,,,,
LOC2-ORDID-51,11,2-BAT-51,MCPAR4-SID-22,-1,PENDING,,,,
LOC2-ORDID-51,12,2-BAT-51,MCPAR4-SID-22,-1,PENDING,,,,
LOC1-ORDID-83,1,1-BAT-83,EUPAR6-SID-8,-1,COMPLETE,27/11/2024 08:44:06,27/11/2024 09:37:44,27/11/2024 11:42:40,27/11/2024 11:42:40
